x,y,z
-5.32147523345745,-3.8360698043810046,2.235926903975184
-2.847862943013009,3.717149076680756,1.9549887685345952
-5.227951465151759,-3.687823356339923,2.6380011548639968
-4.5025755712353694,-2.171997646188158,2.8754814053753517
-4.705533825191766,0.13169696519866803,-0.1133431092217818
-2.8252814828116373,0.5183400027211954,5.967612784158916
-5.834618139545784,-3.6446644201170897,0.2793211687529798
-4.844209284768169,0.45063766295469054,-1.0869270614186914
-3.134834907492029,0.3404375493169241,4.689082094771738
-3.1730886541536987,3.591819350937638,0.9047742133741471
-4.0561416070192715,-1.0834923264461684,3.763670517558268
-4.880463137143729,-1.8567958284767336,1.7894317752727982
-3.5913763477395246,3.5888019984999793,-0.2560423583233228
-2.1732680054309284,2.116957560353628,6.326790000449856
-3.7329338226179507,1.5079633957391514,1.4085981441277313
-4.7820874065905015,-0.3454316509573766,-0.004221246932801994
-1.685827461567851,6.880990466810004,1.820901063185502
-2.2431880692420485,5.115456535938388,2.5462778415517175
-2.9037315584584547,5.021731544540962,0.5276497530248527
-4.395132684527239,2.3534338104428714,-1.867331045734807
-5.506834584363151,-1.0743966483050842,-1.8653184372417855
-2.094314897177104,6.247084305916044,1.806724675509121
-3.3270375276036668,3.4611631798813134,0.2066747881753214
-3.0905643333358457,2.12029758706452,2.595157582245245
-5.814232842362096,-3.0164520574771174,-0.635898113276829
-3.5297110068204796,2.1252025914051256,1.6013924966093367
-3.0007735184744986,1.1961515566042185,4.692409672670201
-3.544193962583264,2.1029794029089945,1.2450492388335561
-4.465473592415751,-1.9390495874239397,3.0050521423792866
-1.8457291968989107,5.7689731626481215,2.878646131757071
6.847334638695143,1.8573075097194065,-2.120364578928691
4.495291451587088,-1.5241702690184535,-6.536007443473492
7.004283036566316,0.40319368459141747,2.8237199786951606
5.26945761200415,-1.4640839552548646,-2.9262908671404495
4.014308356502373,-3.279345681512755,-4.688545165120898
5.613168107555548,-2.4823393234861455,3.190171767254413
2.8086362621586978,-7.629879796470791,0.08412940748719178
2.432407344880186,-7.855375817417141,-1.2396940496550293
7.257280427034547,1.2577078221515823,1.7588620295840052
3.5437602668211174,-4.14375884763976,-5.31255537649933
4.236447537061553,-4.703921662622045,0.4818753175380959
3.277140526221081,-5.399401925436707,-2.9875808766377734
5.715205938693084,-0.9746361890745252,-1.314095719781387
5.958782882439115,-2.186347752466425,3.6597944720733633
5.006612847985658,-2.336667467757696,-1.7609357185830148
4.568577009096277,-3.968190396307662,-0.02857510221623487
7.553069744417495,2.5615248105608623,0.09081183840492402
6.073768735890757,-0.5604387909032155,0.10812541385335447
4.548217623735008,-3.2236149739646613,-1.2291022374479714
4.682370071792371,-1.4574596412819218,-6.495259613570343
4.689494248230558,-3.0418494364885413,-1.5136618948982707
5.216764954750275,-2.2964955480843314,0.3143743129711104
