x,y,z
-4.164225079458569,-0.4573517865339372,2.544913933241042
-4.613511918239401,-4.347625485455543,-2.6673086385972806
-2.599625385218283,-5.3663883418025975,-2.2364549296576777
-5.610952822704729,-2.0840124648313254,-0.6389418585199522
-1.3210421289893572,-0.5798754482086262,4.932164267453086
-0.8799330653262043,-0.2885723258333175,5.58785080130578
-0.24620925000275182,-5.8396227309675695,-0.8247085909008111
-4.5772114813899885,0.5025212810546359,3.2970599996788166
0.30291202346492446,-2.568702411925342,3.603654888345872
0.8114239297517515,-2.9675472568179138,3.573798724765981
-5.589576731573009,0.6793868038882224,2.806100296071685
-5.364043972369924,-2.9867268787706567,-1.6288485290782486
-3.386919368381766,-0.4729277963130046,3.3970046831152825
-1.6441901180866734,-0.310432842195696,4.805730484145004
-1.115473769572068,-0.27982613845261256,5.365436213144142
-2.832218205331318,-1.8618393257399182,1.8883604863993637
-3.135857482517822,0.4002337826157047,4.724612105638145
1.122205319974712,-5.028995105541096,1.2119224692079194
-0.7979906405216687,-4.96238797467152,-0.07555518223528462
-4.371783578154416,0.7094433406096224,4.028050026706522
-0.481030072308024,-5.550172203837739,-0.778071562694109
-5.860088170308824,-0.35568196189723605,1.361248815702655
-5.3378895325490054,-1.737519446326379,-0.05115905643192634
0.03762164101652867,-0.5707428174131866,5.993953106633984
0.9118763956544833,-1.1030155765220542,6.0157928268308245
-3.524039172791955,-1.0154683896489554,2.4486953120722084
-6.27474732486128,0.060713077104982166,1.4235432033807853
0.0660923170429033,-0.045701975937447945,6.624167890152009
2.4929423730698033,-3.723616321365653,4.0861480878675245
0.6701567383062419,-4.7751303515798424,1.1610027776705498
-2.329227978966384,2.6638055621864383,4.106699047813299
1.742587234608316,3.3671905170501186,4.204119594568194
3.028873951242106,-1.9698850525495262,4.30513298186443
-1.1690922095010874,-2.38301650551846,4.28750779321615
-3.892694519885025,2.4985882738933918,4.024980715962877
-3.340230450960474,4.9175445163927805,3.9862106204975114
2.4304197821524656,2.349008458971371,4.127929305584679
2.428170680725187,-0.41140051720617915,4.218299335835775
-0.04738109741548848,-3.097345881110808,4.243184155843033
0.012479406802350795,-2.7372436995125997,4.21646680302147
-4.340993506225159,-1.655613413601296,4.262091349349053
-1.941047709704895,-0.6541525382825997,4.195938810914312
-1.165028291739532,3.125755764681155,4.114287197436834
-3.104489925262808,5.006428039441951,4.042241869044899
-4.304551826213697,0.9609245716692378,4.183824488094348
0.8887453763280202,4.311623258466621,4.050957822869656
-0.6360572856006332,-0.40443239070689974,4.217100664038796
-2.3848435039486025,4.512848603237186,3.99515595931984
-2.0072686279308707,-1.4958894419957636,4.2485262838641
-3.5418914196488847,-0.915552609237956,4.130564354795908
0.8764262419870888,1.9792674381083684,4.182935374619886
-1.332582920597591,-3.9862305865643473,4.356566501777713
3.1200561257708137,0.5066196533609796,4.196241764192708
-0.8961960421810035,1.2526187824106403,4.201068670841872
4.04485562844631,-1.4844950353904507,4.335253480902086
-5.101275129237009,4.119753108572529,3.9587060751556513
3.563798616366801,-3.0100238265774286,4.352543262433739
4.03651761389437,-3.007163161701075,4.336518731897473
2.493183471507699,0.766827253266015,4.143989453358048
