x,y
-1.344362129843439,-4.744968061789984
-0.990414511926983,-4.521704818332828
0.29654908945150293,-3.0850686871619177
0.38997895169485797,-2.870884476821119
0.41696682012784253,-2.7754221149665907
0.6681631801062435,-2.4124370127448813
0.9751038812358257,-2.3434891840430425
0.9645728961518618,-2.1108610119083306
1.0086213277448008,-2.1287113801146638
1.25112174370685,-2.0074794127515925
1.3170365465528258,-1.7823887007148609
1.4198480168311014,-1.5654377818605014
1.5769061156694095,-1.5180710439065226
1.5787146129786063,-1.3970547827193411
1.8892164976997339,-1.272880193742471
1.898771803419017,-1.0982609910964822
1.952941906497851,-1.0190099997012418
2.0415770881160387,-0.9459198194786048
2.177689243006117,-0.8664327195986626
2.5973643941957834,-0.2730799574053496
2.7146538033368475,-0.2543274635809664
3.1640005322921936,0.35356202739799064
3.2003053973488775,0.3764948890249922
3.3461577437284613,0.5049257927935586
3.394036323045268,0.6340219820091114
3.6320273424843363,0.9418294956106974
4.140645073732206,1.3648280039318483
4.48089067540744,1.8963756451564584
4.835803864090729,2.2918912113359347
4.8484796148311515,2.309415049988121
-4.971515913782854,-0.8835796316167958
-4.949729693410001,-0.8686138197049728
-4.742474827633208,-1.1165242979560113
-4.78992999003137,-1.2195469942817936
-4.415457198165647,-1.4658470305731621
-4.30425462732394,-1.6330502344589983
-4.000599298479858,-1.7484840540252815
-4.065466267784017,-1.8444004515676982
-4.011744707690185,-1.7942436803319566
-4.040151941554921,-1.948037456719401
-3.671111092875353,-2.206165925105273
-3.617125275298264,-2.3240556210786205
-3.523230672113334,-2.445585424428611
-3.069672228383541,-2.692517750079541
-2.9685500359563983,-2.8121399396328175
-2.9700081190714753,-2.9434345612798327
-2.9891473059546354,-2.969748319406079
-2.808427616645465,-3.1620817768687384
-2.610917865826573,-3.11000771637161
-2.2232572467259284,-3.6816645095633382
-1.9098698051993273,-3.990796258455529
-1.7630658631357035,-3.9851102789599975
-1.7948303429447703,-4.047664184575632
-1.6326772337340825,-4.099907492139313
-1.6293470489001938,-4.1997390011627225
-1.4238529356279197,-4.274523390662223
-1.4697885452274988,-4.372988597327196
-1.4755912343856497,-4.416405674027419
-1.3564758280678573,-4.498640380898604
-0.925535661691656,-4.882821266392012
-4.759336213325658,1.6002438789758808
-4.698638025965987,1.4863825506715398
-4.681487527844556,1.4282673971062152
-4.4281625866917995,0.9920606567236482
-4.464153812341924,0.9466073287753368
-4.423479054924477,0.7522879702676425
-4.37679506237945,0.7788024585966914
-4.097403554461404,0.47916000912699636
-3.7853326562250835,-0.028474865265751922
-3.664089482743991,-0.4475711381120564
-3.5279599752996065,-0.4819372103827389
-3.387405308492399,-0.5978171047866268
-3.3513184260868782,-0.8976840291797759
-3.2659080459391174,-1.0419344700557145
-3.059556922457322,-1.2653535228327666
-2.7044991592695875,-1.9005341980965584
-2.3074448000959844,-2.328372687756923
-2.244216776521617,-2.5583995234243533
-2.2125820520584214,-2.6970497333867955
-2.052765258343646,-2.7977543643651797
-1.9941138601619786,-2.9210454031671684
-2.0791125751482444,-2.991733617896496
-2.0521872743759446,-2.98392513480506
-1.9660528238158106,-3.1958360180844845
-1.7067069866232614,-3.48062610513253
-1.5866088745168303,-3.688855536985572
-1.393891208405491,-3.7953599405656715
-1.1347840129922377,-4.237210934634866
-0.9282528319290365,-4.747342765856191
-0.8688238152216563,-4.924315902435141
-5.0,-2.7579367539068005
-4.501945684785794,-2.291428923605381
-4.407691663103222,-2.282300605541369
-4.28147472537369,-1.9451265933404829
-4.035926266712513,-1.8819408479968982
-4.072282406968573,-1.7963027062420798
-4.129798783401595,-1.736068861252095
-3.865906179199556,-1.458117453134249
-3.823763152681219,-1.41635309438399
-3.523138332037423,-1.0845579869670425
-2.812221824669862,-0.4638862188518784
-2.5163663944608285,-0.11665780681940092
-2.46742812012346,-0.03393132174453434
-2.3490202322325167,0.04445112795591068
-1.7268718827281133,0.7076348956194588
-1.471071975639022,0.9579943979748878
-0.8609495108962625,1.5583975102995005
-0.7311160454759513,1.6463569978787875
-0.759253333427936,1.8051206099947932
-0.5522250804933686,1.8179114815323067
-0.5707753320735779,1.8446786897160703
-0.4115348958994258,1.9510115670985106
-0.01729692760667859,2.4107197779022838
0.027554020400430583,2.436043712306215
0.5815630150298335,3.0922547966588687
0.6210061378354328,3.194852248049896
0.9680491249782529,3.5135812019567534
1.1423250288044418,3.634311390288243
1.3048737380778206,3.976314372778424
1.5639525510835433,4.029905847763232
