x,y
1.2729222365293604,4.9966353675139406
1.2258131400172105,4.576632469447221
1.3592461400241809,4.471809586679144
1.4146293870783566,4.047878055889059
1.5172388374928745,3.7967001566514695
1.4262264032669763,3.6694621284576057
1.4788223871334967,3.2868263982195938
1.4590796875418175,3.271476781039919
1.6057999143254917,2.707248250969126
1.7650236405180662,1.721808752747004
1.8907304251707948,1.5418398881317377
1.810576593173974,1.2575454472520153
1.9133085090179223,1.1772886404795013
1.9856947091873525,0.4057660365364611
1.9829876056570173,0.3923942362303677
2.252524316757103,-0.15281827770996081
2.273772383088229,-0.5321930225307592
2.445462734098616,-1.3537807443097991
2.3066441358834564,-1.3934200845068692
2.498925601837013,-2.307873106918934
2.567366040483932,-2.6940947617159168
2.746621254362509,-3.0821925971129684
2.671836555817983,-3.1586309200916456
2.613056990809161,-3.1755183789830017
2.693576510899059,-3.189474850994208
2.8306942733634433,-3.506935180878857
2.82256699869226,-3.642625611979812
2.9033636023458196,-3.9786935920064286
3.0472099013430203,-4.723361996479837
3.002610847389083,-4.8024330712936445
-4.18052730748132,-4.933780229126496
-4.145675788005213,-4.75379312616562
-4.108766438080069,-4.544264674714999
-3.897661396505681,-3.907485203651913
-3.960306069352933,-3.7600070377533266
-3.9379092671590734,-3.734694297119762
-3.811790467376717,-3.482465429859825
-3.9279322848351153,-3.3824631420886337
-3.6685980995945364,-2.9502355658310546
-3.6462549585982105,-2.6661268060347565
-3.612029781289742,-2.4884007776890966
-3.531574385877658,-1.7001388863823221
-3.4677693539973506,-1.6483709531181407
-3.2362063166898656,-0.1806692870157493
-3.072112144754853,0.05681912498135488
-2.9622815383889454,0.3334671250785007
-2.8995336611071494,0.6821299055016342
-2.864370333229549,1.6136386820978021
-2.79895942016828,1.9149109025673576
-2.6516332182490827,2.0995362903605645
-2.744239491056659,2.1469102177173607
-2.475645576966874,2.7666087607930243
-2.5233159406761327,2.776906846750365
-2.5414001814701925,3.0290170598176087
-2.5533686004552676,3.039845486995152
-2.331103738904587,3.7638724309586205
-2.2665974154298048,4.0045807695408895
-2.2073802845692354,4.044082768397516
-2.013464665822651,4.811371809186839
-2.0206480580057744,4.88969500525464
-4.865747062301763,4.510411275403094
-4.906554905773452,4.412830355236601
-4.7054192548755145,4.18550460126152
-4.828920679109051,4.012815125092878
-4.751708427857178,3.881416888263988
-4.628187212150211,2.9393274717311093
-4.454374454017881,2.4073718364769983
-4.568431931592768,2.2512241526652623
-4.505788309659453,2.007365160463556
-4.332316077351704,1.8075306082362084
-4.2544809200194225,0.5477269734387917
-4.131575310786669,0.36161362904794075
-4.125068439382082,0.26543891281045756
-4.061007996640353,0.24844546810507057
-4.171490505475152,0.0661548810863295
-4.046125840285818,-0.45621140308838853
-3.9878350154993942,-0.6360505808266538
-3.8489523271748416,-1.010334726615142
-4.002008521094277,-1.1090298543595845
-3.9505954276881288,-1.32514102468901
-3.8144661055082096,-1.3631903965022534
-3.794276061917422,-1.3906449103245315
-3.9055217879551956,-1.6679609537699112
-3.871178918261955,-1.9231045173836343
-3.770567283774452,-2.1501868140887392
-3.7136995955675878,-2.987982675411037
-3.5752084765856575,-3.2846310437939916
-3.5844520171197796,-3.430354632837735
-3.3782609862984914,-4.355563238769842
-3.3789515005816915,-4.592705183202663
-1.8457756359069768,4.809392393466534
-1.617691272322969,4.7955220528776605
-1.276334809651727,4.419000322050763
-1.03974610346385,4.336127371978784
-0.8709686400034324,4.282587914372899
-0.6588655130395431,4.06470493792501
-0.4875884925159989,4.070229751115527
-0.5139764888305004,3.9983447949899764
-0.25449811870357836,3.8960953953969275
-0.14888690999400575,3.716046972684265
0.00821568261852779,3.654882003180499
0.59640632854065,3.404839812858509
1.3514960791473438,2.7520041302776383
1.5668075129093042,2.71359815720784
1.6837919308058262,2.672206928097702
1.9407579511377893,2.340917692327612
2.1855558785973757,2.31503592533435
2.291302187233798,2.119152265980663
2.9874432442600534,1.6671773532293395
3.5239599445521357,1.337586929123511
3.879738955373476,1.2867305221759484
4.1554579851342295,1.1372228626046232
4.139830013766937,1.0238841279111448
4.161741484703233,0.9492998795571536
4.368200109073845,1.0073885314345112
4.316915798212112,0.9241388208537608
4.315747580296446,0.8668258031631305
4.446889755095293,0.9386988393284653
4.639378452574308,0.7568681691512986
4.825540084264385,0.6428661406116929
