x,y
-4.8455553819853945,-1.0623661768721346
-4.541433048808057,-1.3162740736023066
-4.529838366873497,-1.3345732199999971
-4.3689594503766065,-1.5745387039782184
-4.314581224145834,-1.6557490266970507
-4.253886723867145,-1.765603362501517
-3.919833424201905,-2.1371371437777458
-3.515339002428427,-2.773201994662157
-3.478609788903135,-2.7980248373836516
-3.50330420760762,-2.923314220107877
-3.4396433546658525,-2.9975773181869765
-3.4000342851051557,-3.01616509455133
-3.381847553449978,-3.1127221714032163
-3.3008430547976837,-3.1471942738420933
-3.2283754679469223,-3.1470587685666724
-3.1370014041871053,-3.1514668718913956
-2.9888097402598426,-3.3910090114956493
-2.8898940879951946,-3.4864458190756005
-2.8533402995880897,-3.727120369558652
-2.6599929860491422,-3.8130293131484048
-2.7889842988081943,-3.9087178456354685
-2.6687971030781448,-3.887019565662461
-2.7285142076765876,-4.014503748319392
-2.5030749493233486,-4.062501003787551
-2.5690759463612167,-4.18911714382671
-2.359429693122964,-4.421006622055164
-2.059974274556054,-4.63621076405186
-1.9150720848974219,-4.795080222070619
-1.9340366600206922,-4.84437800528067
-2.0214361497653703,-4.917085168021003
2.295868232897031,-4.9203549621673055
2.4134582157578155,-4.758695042720535
2.4934965603927846,-4.651664793620056
2.479040775264826,-4.426084467866296
2.7039034869673872,-4.1036889029689
2.8836788820455204,-3.9830197862558596
3.061736018842553,-3.8343744411325775
3.0882948380351256,-3.7077454740757685
3.182338025032639,-3.7145837526358543
3.3050506575824024,-3.4736776968198932
3.350918491920063,-3.342165790186587
3.6703940364869116,-2.974261898344921
3.713056969778448,-2.9862150612550815
3.6813477309214075,-2.9451843544524645
3.7229915322098153,-2.884676102877086
3.7496099442629482,-2.825037362520475
3.8413448931724026,-2.806953087145269
3.8515676017915976,-2.778950311478823
3.858739462982174,-2.76818051414227
3.90119909551068,-2.716925966065478
3.9531429879460385,-2.6627357320319676
4.029516555368099,-2.314637453606743
4.133260766361784,-2.1154134901055532
4.2956126431874475,-2.0822537514453745
4.350116017327418,-2.0684519067431077
4.5069518849378785,-1.9188046829694594
4.549074159720315,-1.8262827129014976
4.4633482263797335,-1.670405461959414
4.929554549182573,-1.3563231280779549
4.928246870310157,-1.1427693411865485
-4.917482509090479,-2.116888228361026
-4.8769081507673615,-2.2050240480276213
-4.357382126015642,-2.084915466779816
-4.276233000510358,-2.1492116214529298
-3.6804544141663245,-2.264868528090701
-3.6743582800588412,-2.171182782484647
-3.668720233485157,-2.1296278027587157
-3.6320483231440974,-2.15158641460489
-3.5575711126342044,-2.190918575632994
-3.43146419268646,-2.200421793836907
-3.3196534544278458,-2.174894783567606
-2.5703066663273013,-2.320969917960769
-2.315314851443629,-2.248696978539842
-1.6069264091805462,-2.305222385270944
-1.103352303028373,-2.435414158369301
-1.0112384602045303,-2.446131623353757
-0.30357901857856545,-2.4779216146246705
-0.2079940310541194,-2.321854131869786
0.18740053213811614,-2.360401149251537
0.43419823812854635,-2.4506257113075023
1.5127251304736833,-2.5497648112071127
1.53621330045268,-2.464869554389138
1.6660151759147286,-2.4361907413901203
2.0575548294442703,-2.480776585150637
2.134624521602774,-2.6003220149248616
2.36499081573353,-2.475046198042122
3.288008884929105,-2.626688207213493
3.2989000676542775,-2.55254970270699
3.8385553427138377,-2.6053576839964045
4.093755832728869,-2.6067490990555586
-4.9150626263046515,-2.3225769845814086
-4.760816241950896,-2.465895989411116
-4.6016629431458504,-2.328758689739931
-4.144318579503577,-2.7169208505753977
-4.003332464301228,-2.844551913821152
-3.7374064216888776,-2.9401603856625456
-3.721901005333277,-2.9217808987423877
-3.6808373916402832,-2.9471978952343263
-3.648846551670704,-2.9485337179280005
-3.547367486722106,-2.8878737015810865
-3.5366622442924336,-3.0586948420489546
-3.454032137188185,-3.112140035835572
-3.0873701115406034,-3.1682277649499664
-3.120017747654406,-3.277134522136699
-2.820046283424946,-3.475269333063116
-2.667424386183113,-3.4314472084411483
-2.571867939561094,-3.4009374719893404
-2.4481284549804436,-3.6627665381989445
-2.3598406887513645,-3.6384954425978977
-2.2732640159943798,-3.645014150278793
-2.0555962168156303,-3.818787528072088
-1.9346284624740129,-3.799679397142433
-1.6091199090735366,-3.8970567935794924
-1.5891475515321694,-4.008871389660442
-1.1836397402351277,-4.324790194618055
-0.4341868108558322,-4.635774072365667
-0.10169674073395288,-4.85405379946783
0.11099611531429565,-4.809955749714815
0.174691912905625,-4.882284219566216
0.22480490769402367,-5.0
