x,y
-5.0,3.3362026182861357
-4.88064780038991,3.3168401318748506
-4.672711555939527,2.854838870718273
-4.994075716538245,2.781189727041493
-4.828309078698259,2.1800113235122964
-4.791167296644208,2.1722553205497865
-4.691691321744427,2.0062465474467044
-4.56808044063846,2.0049560616032602
-4.802649359005946,1.7827095333628746
-4.408383489502432,0.579742603051596
-4.197617568902557,0.31325012237462735
-4.495510574834059,0.254446614712416
-4.568459177850181,0.20244510168578772
-4.109056114986777,-0.5209810437401705
-4.008693091938541,-0.6639021623793304
-4.02431503440522,-1.5325975224520378
-3.6555692002607296,-2.822765398260593
-3.616866115042571,-2.894557408725533
-3.7454875055431,-3.9277316396406334
-3.6415320475825306,-4.665331886614397
-3.5528361818585945,-4.8356635340740315
-3.4513905024864515,-4.8497448088282145
-4.896092048009109,-3.44917099937336
-4.617930321851205,-2.9357624191621694
-4.504342220078359,-2.7444044068585773
-4.27618622247258,-2.743711719504571
-4.334837859050471,-2.44654526772762
-4.031328940395936,-2.4740769486020975
-3.7997489146897703,-2.159451045194338
-3.7522759965771053,-1.866747919511216
-3.6065424526318397,-1.52763518870501
-3.4719667638959755,-1.4437137966341065
-2.877838558613651,-1.076913287830862
-2.810394493834422,-0.8760280676559056
-2.603464741927387,-0.18468544973217585
-2.2997524842470956,-0.06747362822380994
-2.107578003797825,0.3041494433664072
-1.7647277820391951,0.7520988512874952
-1.4053569311216954,0.9104279929575743
-0.8163172515704921,1.8393370513785243
-0.5913028545121503,2.0586531452114865
-0.447284839194138,2.2245199885357314
-0.23702797773239248,2.200964355062857
-0.20544778603607589,2.3226077314097973
-0.2957330235887423,2.406549352343154
0.010623766642926705,2.8303700720263976
0.33007544241807507,3.3242569674143483
0.5187679390379086,3.394126465794118
0.5256902192898948,3.503630468703363
0.5346148234363917,3.6286095632421804
0.6196156932275309,3.677571290676213
0.8932829818068336,3.672061398078005
1.1372661256065715,3.7971682989419597
1.0852168011600036,3.891969750748501
1.1405971958491132,3.9909712870149168
1.3007027213268323,4.134574322611461
1.2750255131309811,4.359470542290538
1.4442154675437924,4.682031329901603
1.549669123516736,4.606950798054161
1.6275971995689877,4.86181679358247
-4.636165321395985,3.6862247981461973
-4.329035590867251,3.4988189420001676
-4.20981256938114,3.619397237191194
-3.9740310086388058,3.331453498190897
-3.626316705844866,3.3048709288552045
-3.36127436980488,3.3977523700853216
-3.2467589843571547,3.1266005406278805
-3.0399219084174165,3.20218761587381
-2.8744153527774587,3.051975787712357
-2.728279849013374,2.85862373247988
-2.435724361332089,2.895780624297446
-2.256676417260322,2.754741610522063
-1.9925250419212275,2.911312752059401
-1.8327855671140696,2.7863437597403236
-1.8542033324763967,2.703253799972096
-1.743544582060375,2.761627433816247
-1.0725839711133784,2.580668884399646
-0.8839451672817646,2.548637081262015
-0.6887689950517956,2.2072558045126986
-0.5927623950317691,2.4524319610635903
-0.5794181325062624,2.27120994066013
-0.54371979096621,2.2889454774472844
-0.47917030364893576,2.4085602037807963
-0.37889570244665616,2.1615565478843664
-0.14054735656676975,2.1557207452320966
0.19283902416114235,2.1178371173971295
0.5416843658085584,2.0020442843503634
0.5068180356446843,1.7831443967740643
0.853764076252999,1.9378295991978347
2.476356836047954,1.1056969112905697
2.466375299188712,1.0698792892544282
2.4971662809308652,1.1430580076742396
2.645241046035741,0.8947318784679765
3.1551507380782566,0.7736564942010203
3.4538417167337148,0.8215664234793143
3.575711736988254,0.7555753623189476
3.7105958742738823,0.8376809116034049
3.8422202241450365,0.5173839188943424
4.0113306684649315,0.698779608337989
4.29464895381327,0.5568860716654926
4.346804541615353,0.545563545171388
4.285165636106708,0.3346086289697198
4.7542430806667575,0.3116918621066667
4.828580041324992,0.2852074563758755
-4.641835459046071,-3.660643976120034
-4.572802292716157,-3.6210908862967432
-4.467969575312726,-3.627796120871928
-4.27137138911205,-3.482089246320681
-4.181286232070757,-3.58274165591157
-4.182941623276233,-3.4476261714994694
-3.931998076490697,-3.6032484059404797
-3.86237931518686,-3.459240782531188
-3.7904550405113566,-3.380973200073488
-3.6903085009907497,-3.3749858843874088
-3.4593553804263824,-3.513360411286571
-3.4137619363034655,-3.247982876049736
-2.9359043156838953,-3.269174045034325
-1.8848433534303797,-3.177161709168798
-1.5491945603419859,-2.7012873803780546
-1.4275049840111023,-2.6779152872657512
-0.8497381210667875,-2.77943633445645
-0.6384569876784595,-2.673925469538432
-0.5600655947780137,-2.8660722122628615
-0.28756813166082007,-2.58192068330041
-0.10041462059062992,-2.6254144921412315
-0.0873345217999365,-2.42336963581476
0.2658080236894682,-2.6131757326107397
0.5591704026877757,-2.4188931467985397
0.8295394499660453,-2.3663512642314455
1.603222649840404,-2.205513206062796
1.703209974610335,-2.286624898596569
1.7541706980025742,-2.0739210338179057
1.9514379077096882,-2.0355993075939818
2.0178042964135274,-2.094308693617174
2.185130791816606,-1.9120661732551527
2.5060722304013017,-2.0114342883095
2.9293551321449183,-1.9017668889318922
3.480386767785332,-1.5955013824206095
3.775552872978332,-1.486561684691003
4.694258459919588,-1.4177389256851483
4.717226318345807,-1.2818671873645646
4.880360796797661,-1.291511695530449
5.0,-1.4718837889741612
1.6192525207319062,-4.59420078089922
2.049244475824166,-4.54755959931857
1.9901638873460494,-4.31200831768936
2.200936647958901,-4.2797253495237735
2.513998932293039,-4.190746570402064
2.4130118886765572,-3.987335641648378
2.3807821702746814,-3.925332136605443
2.5894420871262005,-4.075165833412807
3.0113939416618125,-3.634445397921622
3.2050113349013665,-3.4930804965022464
3.2881271909079413,-3.449394468341095
3.605140720605993,-3.2990093699896623
3.5090215332505026,-3.174452445941442
3.550572698630252,-3.105784165410877
3.6558557212083738,-3.0801194778617553
3.721853850131888,-2.88992145770873
4.01511184259105,-2.6147277291597497
4.074495046958404,-2.596296382071506
4.114285888376437,-2.4929596768350586
4.343444355897813,-2.363236233975572
4.46397276902924,-2.3908296227575687
4.558035682807256,-2.2965915766563327
1.3268606765027293,-4.083758643195311
1.337063493611404,-3.93469843710633
1.3929606572572515,-3.9003437931099603
1.6206184893113214,-3.4234934602761804
1.825973287376573,-3.3931834564159153
2.17513755284335,-2.889133910366684
2.036998479571569,-2.5600365253960824
2.2567075024061247,-2.478969565170369
2.461750454905569,-2.0114564528793393
2.582974608318764,-1.8967976632427994
2.5575334398480005,-1.807968666932304
2.4667577225602018,-1.5551360616085277
2.9257907009241824,-1.2841681845184334
3.0221684275845484,-0.707688769056649
3.236821971508491,-0.48690840354810033
3.2143518109590103,0.2139147620911826
3.7095693578617364,0.3998607254007557
3.645635496342632,0.4581728572970033
3.5820299906625563,0.640166407692408
3.6366419708183684,0.6924902008402927
3.639473562384188,0.8477108315841226
3.9889065979036182,1.0105490779427506
3.8480179745366283,1.2868287440342618
4.206333921885031,1.6471675780027586
4.795185971158983,3.185515126154417
