x,y
-4.901693456724092,1.9034234015781581
-4.859216992031971,1.8357833810267208
-4.783070756585488,1.343905117146481
-4.466057368720789,0.6369685059180303
-4.214456814704419,0.6964115281001826
-4.245049729002269,0.6397137350385885
-4.1260052868635615,0.6387797848655448
-4.39889787951509,0.44144602996790755
-4.118663440054968,0.5078903638456889
-4.126924932144529,0.41894719904535616
-3.9838299968249222,0.3066707054262156
-4.078391860521781,0.17223719194328607
-3.9741866333093347,0.15739067447413296
-4.0545625900067614,0.08741607657747118
-3.9993846517571545,0.015531874528446742
-3.8786509748325053,-0.05511202211279475
-4.010755909128166,-0.13287645354634642
-3.7249071919130827,-0.28877877851352063
-3.8556456298048047,-0.5208048943239555
-3.497819838892287,-0.5306138531951703
-3.4418271427495424,-0.9049386208339341
-3.2204038631524274,-1.4390501760546435
-3.0125971907636946,-1.5127297668754511
-3.0233655407941917,-1.618320530643803
-3.0777369137474206,-1.7783481710858962
-2.891837356442302,-1.8805606458446122
-2.912846991127365,-1.9328302171374814
-2.9362194180518695,-2.0804734452588085
-2.828485192253043,-2.044308136346396
-2.863085489189103,-2.1460867600624285
-2.9572845466259152,-2.2320021006387765
-2.828259925428008,-2.3930190524830515
-2.7103231285006117,-2.3544461290670617
-2.4661714919548925,-2.356757741870933
-2.412370582559491,-2.4344497203547144
-2.4946618614224194,-2.7324279701581187
-2.2914402685939486,-3.051913321074845
-2.011545337862377,-3.4789408516860334
-1.9554144390924333,-3.494073784401718
-2.023432809144655,-3.65406584670982
-1.8266078457246784,-3.596763087176461
-1.9257205684696275,-4.111177539260296
-1.3360836169040353,-4.644891089808238
-4.917151447417235,-4.068733982539149
-4.493754299132016,-3.4237606755771806
-4.4932282856936565,-3.2902176816043975
-4.279885048289772,-2.9621893124835244
-4.284085694351859,-2.9241339826329225
-3.605380390182736,-2.403571248092919
-3.0453361287701086,-1.3910295995115598
-2.9994637234064787,-1.2766105117465245
-2.2958458132736714,-0.48458482419446963
-1.9571819886959414,-0.09129461598962188
-1.886281201694366,0.17803330024187985
-1.6215781450154587,0.28932903159638396
-1.463029165962105,0.5558389189740461
-1.4134292059585791,0.6310074891096639
-1.2618776097148525,0.6153529725444227
-0.8921256429820715,1.2496376714428916
-0.5438432371245432,1.8404056745207054
-0.19650084330451856,2.6093150304690957
-0.028809370261331322,2.556027736061795
0.02500992273045588,2.7028921880130845
0.12368511661650886,2.9170363838722375
0.6682339529017186,3.2398464034468635
0.8952280245253561,3.565932155220964
1.1376544864878886,4.219866939810245
1.0824350318131983,4.302823781058009
1.4031134463720796,4.100092695830574
1.8353325386547474,4.797317187301958
-0.7476795314348214,-4.757778702706615
-0.5202940894180434,-4.512939069451381
-0.5124529980247369,-4.447631166398785
-0.11967713970187555,-4.478787283814983
-0.053134793249513826,-4.212335905779892
0.0006663045194007164,-4.0459164601339825
0.12112559478666371,-3.956768814935085
0.6718926244055518,-3.6433314948876454
0.623665513660347,-3.3819312134501183
0.8343181225715413,-3.4989057134901493
1.0818540467336248,-3.1541155853228697
0.9240725933912456,-2.894064603168233
0.9366506818748619,-2.9022462724244416
1.220620619204461,-2.9817645526426495
1.2607659251290801,-2.9159117937553916
1.9013755900048346,-2.3022470103299124
2.0274553194351825,-2.090788436056779
1.866052801737508,-1.9386150885482498
2.057758986529008,-2.035483963881126
1.8980825288606986,-1.8611112202682727
2.1136188700223557,-1.9002271690121828
2.194364561643757,-1.7076801885676265
