x,y,z
0.02636730282586886,-5.518890131452784,0.4850768977905951
2.509202544588561,-6.218265376376514,0.9320811983134438
3.007142555045302,-5.412887363351827,-1.5640575593185888
2.6493203820986806,-4.328157383136915,-4.88617922292546
1.4111645515095381,-5.452076974627948,0.28679091681777774
-4.114600506065061,-5.186611376845244,1.9725583911269549
-4.9329005881176515,-4.112841273254659,-0.03983635423773547
-2.3021901991780656,-4.150276377951485,-2.483157544214399
1.6535653896390383,-3.7102920305492177,-6.119497157581192
-5.865522084402243,-2.7477793697781907,-3.657440730201894
-2.3714132911429964,-5.058893832831721,0.9932753881229196
-2.751256529415608,-5.299839391793177,1.6056652758110939
1.1159643966077823,-6.418463973057921,2.843940454985323
2.1957650397313206,-6.52047493200497,2.427564783661547
1.8116711801610248,-4.70099483393179,-2.7043059966024217
-3.9925268438587787,-3.9204755576301267,-1.8605706626107186
-1.8345082148727598,-4.129691423693966,-2.2715777617051702
-4.885314626097996,-4.7059039384453,0.8584168844853121
-0.15689817847578968,-6.1000881248055805,2.542647237097518
-0.8194040336839673,-4.105476562807014,-3.8395376134597763
-4.312140373138111,-4.316562015270687,-0.040825522020161265
-3.7374499966424573,-5.178815738141591,2.5249671154379234
2.17904468812922,-4.948768288845911,-2.2791376211921452
-0.3595094483885206,-5.061576060706763,-0.6800073085932525
-0.7782380197851388,-5.206828545863014,-0.2351500959583543
2.652341999116095,-4.829148622157153,-3.488803927340952
-1.775361012123601,-3.575099229568537,-3.980541684504837
0.45230937760943507,-5.583547398951391,1.2600521592178444
-2.329314079843824,-3.581420287407505,-4.471127817701483
0.996678610281548,-3.32016767344364,-6.332096250515364
3.4928901152963623,-4.539375396154556,-4.52963822658597
-5.594094608983798,-2.967563096611514,-1.3259874107213891
-4.748187892632392,-2.3641935182189058,-0.30756037208697484
-0.23017945818014574,0.21134673860082062,3.080474954019808
-0.043018682098581895,-2.2207796008782354,1.1505613138182007
2.5931081500091198,-5.17515703331344,0.0997004340191652
-2.752013151933819,-0.9081359986737717,1.4206124847012032
-1.2152906971427986,-3.3344652332078977,0.12418960287841699
0.49879210981091965,-0.45180643492592193,2.970528647694091
-1.5564450809676331,-4.719034003331936,-1.5477334346558693
-0.9647834161358059,1.2341517292146273,3.6759536710581684
0.752091205096881,-0.7459867575181391,2.6728866518222847
-1.2281740546540447,-0.3791105903371017,2.5320544371815745
-4.611013743409703,0.8901925655652864,2.0547396272410885
0.7369331461181852,-5.064124650744519,-0.5028295618095747
-0.08763414242966053,-4.527744184087868,-0.5360897044732768
-0.2413806082255871,-5.290503142908869,-1.2716394644480964
-0.08520209652550115,-3.522967772380735,0.23584467342666007
2.7809514028578755,-3.8859955889903595,0.8682880020668612
-1.5563559989286015,-4.832880470508011,-1.3710359039066224
3.1182730340537836,-4.69965462512967,0.6264266138226633
-3.9420148898532403,-3.7063892619244845,-1.1317599658406272
-4.227259270234885,1.4025303524211805,2.5105309077861104
-4.467161940361791,-2.75637948951212,-0.6680896539875775
0.2787347857073591,0.3781535223026853,3.60395607152528
1.1855755732119826,-3.9366419338245215,0.2731872802237274
2.870583267757203,-4.255342113292005,0.9592630108769586
1.4323134512640119,-2.4879136576662724,1.759514085299165
0.2361569582333504,0.1458722741666792,3.221747826774831
1.15861354339598,-4.710530414804702,-0.458855659157461
-2.921587136478382,-4.183880598780024,-1.1537837134384523
-0.3954067988200336,4.2081943588901245,-1.0199643706229213
-1.5547239919805569,0.9577892398207263,3.45293888369232
2.566033113546958,-0.765296260009995,1.9292960644046646
-2.023055548503502,2.357936437412066,2.5244579924928656
-0.5708686632768775,1.4886841804231687,1.7989959684538737
0.8966723167630751,-1.5546029028289174,4.639208871018706
-3.2765533154550215,4.10425964326628,1.5684726988600544
0.6625976325764532,2.7820565326987707,-0.824366612735831
-2.6773641659054506,-0.5059863690787059,6.371945080356248
-1.8498481970803717,2.8321702287876147,1.5078246068564316
4.8687333255571215,-2.8988150906017824,2.459080102692313
-2.9678615874100296,0.43423657319503206,5.694075156127242
-0.7710211745033635,1.4961581172401837,2.6442793214520584
