x,y,z
1.4517338869214589,4.50531346736411,-0.14825056491641486
5.79678892948674,-0.2909641153105008,1.1913398588088095
0.3348476128475996,1.3362346640367635,-5.5807622465643485
5.65740837414463,-0.30205910938042324,0.75630909882719
-0.345561263800206,3.807391409613773,-3.0736186814902156
2.3163596574664065,-0.8596812812566312,-4.579195760329289
5.509782384302982,-3.4494285007039265,-2.8189543094686296
5.309748964054137,0.3624891962019793,1.6957951382298644
-0.043341237124561074,2.4717606241227386,-4.550819898991054
-0.8272703433840506,3.218076246614733,-5.156483886381605
-0.9369514926826156,7.343669658874015,-0.5568504133244475
1.9294543332096352,3.3678958894104483,-0.8166656694785145
1.1477222547264274,2.0991192061974973,-3.2190989336769005
4.447734838159971,-1.3762694035578427,-2.413608632165475
3.579832540673509,-1.4609900882911409,-3.1935173643392925
0.4352933820358248,4.340482510055797,-1.774743011568724
-0.5356432479974089,3.6147566147945,-3.6910920044332265
4.248660466310096,-1.0160243874783288,-1.6889659870141693
-0.07873125739764864,4.262984954600153,-2.5154876279795557
4.713505577903897,-1.060461369202421,-1.1146534957009784
-0.6834177006218352,6.243882970134412,-1.311728897074348
5.824712105167191,-0.9188079964800205,0.48782114010270194
6.0470177955304285,-2.8562455981194166,-1.231461650477811
1.1554257385268345,3.1698605156829514,-2.249280784015186
-1.3834450349690985,6.489018523977164,-1.8238319360129807
4.280674780699588,1.1501524697748147,1.0246930756770956
4.15492083598691,2.50006385676136,1.7242646314765695
1.1653340257293014,0.9318084198401337,-4.602261315287784
5.193413696848726,-2.4014407942011915,-2.411321839999207
1.4852054576791738,4.383703572250534,0.07568160959465053
2.0934623548106144,3.649107703247185,0.3301606887323816
-0.8648829058361297,-1.3355263388237535,-5.726926944053462
3.10123185047751,2.9700171231651193,-2.36592931410975
4.234543158247947,0.6530913377695945,-1.309396335850701
3.3614441598534954,-2.459262579593694,-2.2138924596080622
0.7803758908624318,1.0646529921372436,-4.71153239274254
2.738112504838047,2.3979109560694387,-3.0635568596860683
6.588575780024721,-1.1188777766058198,0.5322661698650902
-1.1338919304615827,1.0693380983305105,-6.027132982324379
2.7075256366792573,-1.657356028736188,-2.9393771572117946
0.6939618735001378,-0.9314186183881766,-4.759942127377904
5.33165488551305,0.22234369484340807,-0.5149533366318281
2.270994765237276,-4.190617140542463,-3.3942128617530503
5.990530131271384,0.919983835175964,-0.19096757139359413
5.749247433284574,-2.6697208268849297,-0.4467784789047714
6.945842308639216,-1.5791963422183646,0.8929851450029742
-1.9360449819006535,1.4214885723552122,-6.913813935288267
4.9978935248134055,-1.0605714594731308,-0.9374695176888487
4.776955713271135,-3.2572872282781917,-1.0483263356945456
1.9610521682613198,2.3324182415745085,-3.3945832268120846
1.271376018505136,-2.9550181634258363,-3.890613376781764
3.9788413168481345,2.204437318772465,-1.5526435855921774
0.6194319083731433,-1.6508635100185427,-4.736644732832506
3.2035939569037555,1.07086887542163,-2.216886840998466
5.517100138851382,-2.8910745649630862,-0.3028870501260223
6.884067427600134,0.1701199349108901,0.5557696953685174
1.3802219151088144,-2.702641887221143,-4.205046601404434
1.4264750733392246,3.8494686920501593,-4.004387634045408
4.922104593137201,1.0531280672086687,-0.7633745500180933
2.2947148085843514,5.208713279047455,-3.0902507404726975
3.8793753898625662,2.52091073590894,-1.8038209713444127
3.72686890405739,-3.421814837706524,-2.064708673107237
1.8379269410696029,-2.1564967257995815,-3.4535463596479143
6.706121349579528,0.5100966130526193,0.3654031071609511
-1.077718044404028,1.4648114448786265,-6.009735629595785
1.2410084621497186,0.5925752316686803,-4.127531904875353
1.6769832897961694,2.433489508767094,-3.3998300852766783
-3.1229135927380507,-3.4747217533965644,-3.5626956866514923
-2.406618421291947,2.212059575293046,0.015082753966259618
-3.2006239179339375,-2.4930979883259514,-2.284638138656088
-1.476895439464319,-2.8376650808515826,-4.1565498208723675
2.690008518796197,1.3974665099044667,-4.940311439281508
-4.3528453084105365,2.6673750616679985,2.335436659878563
-0.34028597762307855,-1.5216346949047574,-4.7711774525237
-3.4168872757009545,-3.4735178607371475,-2.6930005939491775
-2.113714869343521,-3.0856561294580955,-4.120389580676358
0.4803315611743449,-0.42135174170311174,-4.285321785036359
-1.5666651970280983,4.957057363847772,1.7183541275470946
-4.874619369096712,-1.4493395570171592,-0.14116153393759967
2.219711392404443,2.232722777615817,-3.9269550606899832
-1.7126963115599505,4.6500367328762,1.3549128803140356
-5.093030864290682,1.633241439522567,2.6771544875994864
-1.723513133728346,-2.053249511165459,-3.6086424348591213
-2.7328633976298624,0.2607090308283938,-0.8778901483959146
-2.1229416195616193,2.2339511088572506,-0.253873565625026
1.0564298333273805,6.865185184581971,0.49830108694528535
-3.1641734510231534,2.8034346724345194,1.4598690805716636
-3.1290958901558614,3.5736963178152115,1.7105236551575547
2.686030277567271,-0.18029668454798406,-6.186738162549471
1.4235122491153214,-0.6391608822005077,-5.798574743714905
-2.0758891388822542,1.0762209497641684,-0.9583960391240018
2.771239023253245,1.7870240592259306,-5.082972551533546
-1.8153789999739993,-1.7382110898227225,-3.162902812257957
-0.08184333368805433,5.6593520435785765,0.4081467056402204
